epoch,IoU,dice_coefficient,loss,val_IoU,val_dice_coefficient,val_loss
49,0.9006515145301819,0.9112988710403442,0.009263169020414352,0.9094961285591125,0.9186282157897949,0.009253786876797676
50,0.9010918736457825,0.911713719367981,0.00921548716723919,0.9090965390205383,0.9189848303794861,0.0092460997402668
51,0.901975154876709,0.9112993478775024,0.009145613759756088,0.9085126519203186,0.9191812872886658,0.00931514985859394
52,0.9023823738098145,0.9124866724014282,0.009047016501426697,0.9097875952720642,0.9202982783317566,0.009186030365526676
53,0.9021017551422119,0.9127253890037537,0.009041418321430683,0.9121603965759277,0.9212084412574768,0.009087921120226383
54,0.9034412503242493,0.9148206114768982,0.008953978307545185,0.9110150337219238,0.9207623600959778,0.009184745140373707
55,0.9038159251213074,0.9140637516975403,0.0089266924187541,0.9108626246452332,0.9209544658660889,0.009183687157928944
56,0.9048160910606384,0.914155900478363,0.008855040185153484,0.9135401844978333,0.9223892688751221,0.00926926452666521
57,0.9054182171821594,0.9152048826217651,0.00878623966127634,0.9128565788269043,0.9239616394042969,0.009034715592861176
58,0.9056055545806885,0.9160625338554382,0.008761071600019932,0.9139211177825928,0.9232030510902405,0.009031088091433048
59,0.9065796732902527,0.9162316918373108,0.008708113804459572,0.914301335811615,0.9221181273460388,0.008943213149905205
60,0.9064884781837463,0.9163259267807007,0.00870504230260849,0.9160260558128357,0.9252816438674927,0.008768480271100998
61,0.9072468876838684,0.9170323610305786,0.008599884808063507,0.9160756468772888,0.9236624836921692,0.008726983331143856
62,0.9077242016792297,0.9179340600967407,0.008547510951757431,0.915398120880127,0.924805223941803,0.008698882535099983
63,0.9083035588264465,0.9174725413322449,0.008518722839653492,0.9163936972618103,0.9248868227005005,0.008875376544892788
64,0.9088926315307617,0.919094443321228,0.008469492197036743,0.9183382987976074,0.9257627129554749,0.008714220486581326
65,0.9094038009643555,0.9203877449035645,0.008411179296672344,0.9160463213920593,0.9265438318252563,0.008747352287173271
66,0.9100719094276428,0.9203158617019653,0.008384663611650467,0.9167271256446838,0.9267328977584839,0.00891193188726902
67,0.9097859859466553,0.9195549488067627,0.008356842212378979,0.9171948432922363,0.9253019690513611,0.008939414285123348
68,0.9107522368431091,0.9217358231544495,0.00828548800200224,0.9146620631217957,0.9260604381561279,0.008985277265310287
69,0.9112000465393066,0.9222022294998169,0.008237422443926334,0.9156761169433594,0.9261021614074707,0.008835424669086933
70,0.9113428592681885,0.9207940697669983,0.008235929533839226,0.9192340970039368,0.9281319975852966,0.0086288433521986
71,0.9118335843086243,0.9211292862892151,0.008175075985491276,0.9200255274772644,0.9301026463508606,0.008487786166369915
72,0.9119939804077148,0.9215928912162781,0.008158626966178417,0.918289840221405,0.9274812340736389,0.008558329194784164
73,0.9123741984367371,0.922143280506134,0.008105754852294922,0.9195298552513123,0.9290716052055359,0.008486593142151833
74,0.9130629897117615,0.9217679500579834,0.00807415321469307,0.9206585884094238,0.9298787713050842,0.008410325273871422
75,0.9135127663612366,0.9232065677642822,0.008031003177165985,0.9195030331611633,0.9295446276664734,0.00844650436192751
76,0.9138739109039307,0.9212560653686523,0.007993618957698345,0.9206908345222473,0.9303866624832153,0.008381285704672337
77,0.9141830801963806,0.9242671132087708,0.008002419956028461,0.9212028384208679,0.9305619597434998,0.008424468338489532
78,0.9142782092094421,0.9235976338386536,0.007945239543914795,0.9215660095214844,0.9309659600257874,0.00822534505277872
79,0.9148271679878235,0.925326943397522,0.007897182367742062,0.9224597811698914,0.9312803149223328,0.008208208717405796
80,0.9152111411094666,0.9240583181381226,0.007864910177886486,0.9217764735221863,0.9310895204544067,0.008290591649711132
81,0.9159612655639648,0.9249631762504578,0.007821090519428253,0.9228760600090027,0.9313893914222717,0.008238988928496838
82,0.9155285954475403,0.9250267148017883,0.007799446117132902,0.9225614666938782,0.9312201142311096,0.008087600581347942
83,0.9160580635070801,0.9260367155075073,0.007768452167510986,0.922840416431427,0.931533694267273,0.008303298614919186
84,0.9160553812980652,0.9250277876853943,0.007786036469042301,0.92207932472229,0.9317127466201782,0.00857733003795147
85,0.9167442917823792,0.9257122874259949,0.00771338352933526,0.9224568009376526,0.9316805005073547,0.008171021938323975
86,0.9165849685668945,0.9252934455871582,0.007709916215389967,0.9221165180206299,0.9315764904022217,0.008272428996860981
87,0.9171620011329651,0.9281071424484253,0.007676319219172001,0.9232862591743469,0.93109530210495,0.00817369855940342
88,0.9178017973899841,0.9285904169082642,0.007632439490407705,0.9234735369682312,0.933186411857605,0.008036834187805653
89,0.9180142283439636,0.9262495040893555,0.00758078508079052,0.9231001734733582,0.9336757659912109,0.008145802654325962
90,0.9180487990379333,0.9262490272521973,0.007575457450002432,0.9249246716499329,0.9334763884544373,0.00811211671680212
91,0.9178552627563477,0.9269332885742188,0.007570040877908468,0.92302006483078,0.9336848258972168,0.008253875188529491
92,0.9182778000831604,0.92898029088974,0.007529167458415031,0.9242566227912903,0.9337494373321533,0.007998340763151646
93,0.9187062382698059,0.9289239048957825,0.007536415010690689,0.9251065254211426,0.9342396259307861,0.008207452483475208
94,0.9189391136169434,0.9280805587768555,0.007500040344893932,0.9254687428474426,0.9340434074401855,0.00794286374002695
95,0.9195044636726379,0.929021954536438,0.00746763264760375,0.924954354763031,0.9352452158927917,0.0079793781042099
96,0.9196742177009583,0.9294048547744751,0.007418822031468153,0.9248636364936829,0.9355182647705078,0.008065351285040379
97,0.9198290705680847,0.928737461566925,0.007410814519971609,0.9250926971435547,0.9355741143226624,0.008036991581320763
98,0.9205877184867859,0.9301651120185852,0.007376054767519236,0.926306426525116,0.9344875812530518,0.007852625101804733
99,0.9208459854125977,0.9305967688560486,0.007350091822445393,0.9260757565498352,0.93663489818573,0.007957059890031815
